Active School Zone Flag,Crash Severity,Crash Time,Day of Week,Roadway Part,Speed Limit,Surface Condition,Person Helmet,Hour,Minute,Crash Severity Binary,Person Helmet Binary
0,Non-Incapacitating Injury,11:04,3,1,25,0,"Worn, Unk Damage",11,4,1,1
0,Possible Injury,8:27,1,1,40,6,Not Worn,8,27,1,0
0,Possible Injury,6:54,5,1,30,0,"Worn, Not Damaged",6,54,1,1
0,Non-Incapacitating Injury,21:48,6,1,30,0,Not Worn,21,48,1,0
0,Non-Incapacitating Injury,9:18,6,1,35,0,"Worn, Not Damaged",9,18,1,1
0,Non-Incapacitating Injury,14:51,4,1,30,0,Not Worn,14,51,1,0
0,Non-Incapacitating Injury,19:15,4,2,15,0,Not Worn,19,15,1,0
0,Non-Incapacitating Injury,17:16,4,1,30,0,"Worn, Unk Damage",17,16,1,1
0,Non-Incapacitating Injury,8:36,4,1,15,0,"Worn, Not Damaged",8,36,1,1
0,Possible Injury,20:44,0,3,35,0,Not Worn,20,44,1,0
0,Non-Incapacitating Injury,21:06,0,3,35,0,Not Worn,21,6,1,0
0,Non-Incapacitating Injury,10:52,0,2,15,0,Not Worn,10,52,1,0
0,Not Injured,14:15,2,1,45,0,Not Worn,14,15,0,0
0,Possible Injury,15:37,1,1,30,0,Not Worn,15,37,1,0
0,Non-Incapacitating Injury,8:32,5,1,45,0,"Worn, Not Damaged",8,32,1,1
0,Non-Incapacitating Injury,7:47,6,1,35,0,"Worn, Unk Damage",7,47,1,1
0,Possible Injury,16:07,4,1,15,0,"Worn, Unk Damage",16,7,1,1
0,Non-Incapacitating Injury,9:30,4,1,30,0,"Worn, Not Damaged",9,30,1,1
0,Incapacitating Injury,8:51,0,1,35,0,Not Worn,8,51,1,0
0,Possible Injury,2:02,0,1,65,0,Not Worn,2,2,1,0
0,Non-Incapacitating Injury,16:50,0,1,30,0,Not Worn,16,50,1,0
0,Incapacitating Injury,20:31,2,1,25,0,Not Worn,20,31,1,0
0,Possible Injury,14:57,1,1,30,0,Not Worn,14,57,1,0
0,Non-Incapacitating Injury,8:06,5,1,40,0,"Worn, Not Damaged",8,6,1,1
0,Non-Incapacitating Injury,16:41,5,1,30,0,Not Worn,16,41,1,0
0,Possible Injury,19:04,5,1,30,0,Not Worn,19,4,1,0
0,Non-Incapacitating Injury,17:50,4,1,15,0,Not Worn,17,50,1,0
0,Incapacitating Injury,6:53,4,1,55,0,"Worn, Unk Damage",6,53,1,1
0,Non-Incapacitating Injury,15:10,0,2,45,0,Not Worn,15,10,1,0
0,Killed,23:44,2,1,40,0,Not Worn,23,44,1,0
0,Non-Incapacitating Injury,12:09,2,1,35,0,Not Worn,12,9,1,0
0,Possible Injury,17:45,2,2,15,0,Not Worn,17,45,1,0
0,Possible Injury,17:55,2,1,15,0,Unknown If Worn,17,55,1,0
0,Non-Incapacitating Injury,11:59,2,1,30,0,"Worn, Damaged",11,59,1,1
0,Possible Injury,16:00,2,1,30,0,Not Worn,16,0,1,0
0,Incapacitating Injury,8:50,2,1,35,0,Not Worn,8,50,1,0
0,Possible Injury,10:00,1,1,30,0,Unknown If Worn,10,0,1,0
0,Not Injured,15:14,1,1,15,0,Not Worn,15,14,0,0
0,Non-Incapacitating Injury,15:09,5,2,15,0,Not Worn,15,9,1,0
0,Non-Incapacitating Injury,14:03,6,1,30,0,Not Worn,14,3,1,0
0,Possible Injury,8:42,4,1,15,0,Not Worn,8,42,1,0
0,Non-Incapacitating Injury,19:52,0,1,15,0,Not Worn,19,52,1,0
0,Non-Incapacitating Injury,15:04,2,1,35,0,"Worn, Damaged",15,4,1,1
0,Non-Incapacitating Injury,15:04,2,1,35,0,"Worn, Damaged",15,4,1,1
0,Incapacitating Injury,17:24,3,1,30,0,Not Worn,17,24,1,0
0,Non-Incapacitating Injury,12:20,5,1,35,0,"Worn, Not Damaged",12,20,1,1
0,Non-Incapacitating Injury,17:09,5,1,40,0,Not Worn,17,9,1,0
0,Incapacitating Injury,19:15,5,1,15,0,"Worn, Damaged",19,15,1,1
0,Non-Incapacitating Injury,17:15,4,1,30,0,Not Worn,17,15,1,0
0,Incapacitating Injury,19:56,0,1,40,0,Not Worn,19,56,1,0
0,Incapacitating Injury,20:58,2,1,35,0,Not Worn,20,58,1,0
0,Non-Incapacitating Injury,2:54,2,1,35,0,Not Worn,2,54,1,0
0,Possible Injury,4:08,3,1,25,0,Not Worn,4,8,1,0
0,Possible Injury,17:30,6,1,30,0,"Worn, Damaged",17,30,1,1
0,Not Injured,13:46,6,3,45,0,Unknown If Worn,13,46,0,0
0,Non-Incapacitating Injury,16:25,0,3,50,0,Not Worn,16,25,1,0
0,Possible Injury,19:00,2,1,35,0,Not Worn,19,0,1,0
0,Not Injured,1:20,2,1,35,0,"Worn, Not Damaged",1,20,0,1
0,Non-Incapacitating Injury,19:14,2,1,15,0,Not Worn,19,14,1,0
0,Incapacitating Injury,10:16,1,1,45,0,Unknown If Worn,10,16,1,0
0,Incapacitating Injury,17:08,1,1,35,0,"Worn, Unk Damage",17,8,1,1
0,Non-Incapacitating Injury,15:12,6,1,15,0,Not Worn,15,12,1,0
0,Non-Incapacitating Injury,17:04,6,1,30,0,"Worn, Damaged",17,4,1,1
0,Possible Injury,15:20,6,1,30,0,Not Worn,15,20,1,0
0,Not Injured,19:45,4,1,40,6,Unknown If Worn,19,45,0,0
0,Possible Injury,15:21,4,1,15,0,Not Worn,15,21,1,0
0,Non-Incapacitating Injury,21:14,4,1,35,0,Unknown If Worn,21,14,1,0
0,Non-Incapacitating Injury,15:59,2,1,15,0,Not Worn,15,59,1,0
0,Not Injured,2:37,3,1,30,0,Not Worn,2,37,0,0
0,Incapacitating Injury,16:23,3,1,40,0,Unknown If Worn,16,23,1,0
0,Non-Incapacitating Injury,8:05,1,1,35,0,Unknown If Worn,8,5,1,0
0,Incapacitating Injury,16:23,5,1,45,0,Not Worn,16,23,1,0
0,Not Injured,6:30,6,1,15,0,Not Worn,6,30,0,0
0,Possible Injury,15:48,6,1,30,0,Not Worn,15,48,1,0
0,Non-Incapacitating Injury,13:14,4,1,35,0,Not Worn,13,14,1,0
0,Incapacitating Injury,14:42,0,1,45,0,Not Worn,14,42,1,0
0,Non-Incapacitating Injury,13:51,1,1,35,0,"Worn, Unk Damage",13,51,1,1
0,Possible Injury,11:15,6,1,30,0,Not Worn,11,15,1,0
0,Incapacitating Injury,20:46,6,1,15,0,Not Worn,20,46,1,0
0,Non-Incapacitating Injury,12:44,0,1,30,0,Not Worn,12,44,1,0
0,Non-Incapacitating Injury,19:35,2,3,35,0,"Worn, Unk Damage",19,35,1,1
0,Non-Incapacitating Injury,12:15,2,1,35,0,"Worn, Unk Damage",12,15,1,1
0,Non-Incapacitating Injury,18:44,3,1,35,0,Not Worn,18,44,1,0
0,Non-Incapacitating Injury,15:34,3,2,45,0,"Worn, Damaged",15,34,1,1
0,Non-Incapacitating Injury,12:20,1,1,15,0,Unknown If Worn,12,20,1,0
0,Non-Incapacitating Injury,12:52,6,2,15,0,Not Worn,12,52,1,0
0,Non-Incapacitating Injury,14:29,4,1,45,0,Not Worn,14,29,1,0
0,Incapacitating Injury,10:38,4,1,40,0,Unknown If Worn,10,38,1,0
0,Non-Incapacitating Injury,19:03,0,0,15,0,Not Worn,19,3,1,0
0,Non-Incapacitating Injury,9:00,2,1,30,0,Not Worn,9,0,1,0
0,Possible Injury,18:40,1,1,45,0,Not Worn,18,40,1,0
0,Non-Incapacitating Injury,23:55,4,1,15,0,Unknown If Worn,23,55,1,0
0,Not Injured,17:45,0,1,15,0,Not Worn,17,45,0,0
0,Non-Incapacitating Injury,1:23,3,1,35,0,"Worn, Not Damaged",1,23,1,1
0,Non-Incapacitating Injury,1:23,3,1,35,0,"Worn, Unk Damage",1,23,1,1
0,Non-Incapacitating Injury,18:06,5,1,65,0,"Worn, Not Damaged",18,6,1,1
0,Possible Injury,16:21,5,1,35,0,"Worn, Not Damaged",16,21,1,1
0,Possible Injury,13:50,5,1,45,0,Not Worn,13,50,1,0
0,Non-Incapacitating Injury,9:10,5,1,40,0,Not Worn,9,10,1,0
0,Not Injured,16:26,6,1,30,0,Not Worn,16,26,0,0
0,Non-Incapacitating Injury,12:57,4,1,30,0,"Worn, Not Damaged",12,57,1,1
0,Possible Injury,15:10,0,1,15,0,Unknown If Worn,15,10,1,0
0,Possible Injury,15:58,2,1,30,0,Not Worn,15,58,1,0
0,Killed,15:15,2,1,30,0,Not Worn,15,15,1,0
0,Non-Incapacitating Injury,14:25,3,1,40,0,Not Worn,14,25,1,0
0,Incapacitating Injury,15:03,1,1,35,0,Unknown If Worn,15,3,1,0
0,Not Injured,21:30,5,1,30,0,"Worn, Not Damaged",21,30,0,1
0,Non-Incapacitating Injury,13:10,5,1,35,0,"Worn, Unk Damage",13,10,1,1
0,Non-Incapacitating Injury,8:03,6,2,30,0,Not Worn,8,3,1,0
0,Possible Injury,7:20,4,1,35,0,"Worn, Unk Damage",7,20,1,1
0,Non-Incapacitating Injury,8:30,4,1,30,0,"Worn, Unk Damage",8,30,1,1
0,Non-Incapacitating Injury,10:10,4,1,35,0,Not Worn,10,10,1,0
0,Possible Injury,18:28,5,1,35,0,"Worn, Not Damaged",18,28,1,1
0,Non-Incapacitating Injury,17:53,5,1,15,0,Not Worn,17,53,1,0
0,Possible Injury,7:48,6,1,15,0,"Worn, Not Damaged",7,48,1,1
0,Non-Incapacitating Injury,20:30,6,1,35,0,Unknown If Worn,20,30,1,0
0,Incapacitating Injury,19:17,0,1,35,0,Unknown If Worn,19,17,1,0
0,Non-Incapacitating Injury,20:30,1,2,35,0,Not Worn,20,30,1,0
0,Non-Incapacitating Injury,12:17,1,2,15,0,Not Worn,12,17,1,0
0,Non-Incapacitating Injury,16:14,5,1,15,0,Not Worn,16,14,1,0
0,Non-Incapacitating Injury,1:05,4,1,30,0,Not Worn,1,5,1,0
0,Non-Incapacitating Injury,19:28,4,1,35,0,Not Worn,19,28,1,0
0,Possible Injury,13:18,0,3,15,0,Not Worn,13,18,1,0
0,Not Injured,2:26,3,1,30,0,Not Worn,2,26,0,0
0,Not Injured,2:26,3,1,30,0,Not Worn,2,26,0,0
0,Not Injured,2:26,3,1,30,0,Not Worn,2,26,0,0
0,Not Injured,2:26,3,1,30,0,Not Worn,2,26,0,0
0,Non-Incapacitating Injury,2:45,3,1,35,0,Not Worn,2,45,1,0
0,Possible Injury,17:55,5,2,15,6,Not Worn,17,55,1,0
0,Possible Injury,10:38,6,3,15,0,Not Worn,10,38,1,0
0,Non-Incapacitating Injury,18:53,6,1,35,0,Not Worn,18,53,1,0
0,Non-Incapacitating Injury,18:53,6,1,15,0,Not Worn,18,53,1,0
0,Non-Incapacitating Injury,13:43,4,1,15,0,Unknown If Worn,13,43,1,0
0,Not Injured,18:27,0,1,15,0,Not Worn,18,27,0,0
0,Possible Injury,15:42,2,1,40,0,Not Worn,15,42,1,0
0,Possible Injury,18:07,5,1,25,0,Not Worn,18,7,1,0
0,Possible Injury,13:00,6,3,15,0,Unknown If Worn,13,0,1,0
0,Non-Incapacitating Injury,19:27,0,1,15,0,Unknown If Worn,19,27,1,0
0,Non-Incapacitating Injury,22:30,2,1,35,0,Not Worn,22,30,1,0
0,Non-Incapacitating Injury,13:14,1,2,15,0,Not Worn,13,14,1,0
0,Non-Incapacitating Injury,12:00,6,1,40,0,Not Worn,12,0,1,0
0,Non-Incapacitating Injury,19:28,6,1,30,0,"Worn, Damaged",19,28,1,1
0,Non-Incapacitating Injury,7:52,4,1,35,0,"Worn, Not Damaged",7,52,1,1
0,Possible Injury,15:11,0,1,30,0,Not Worn,15,11,1,0
0,Non-Incapacitating Injury,11:24,0,1,30,0,Not Worn,11,24,1,0
0,Non-Incapacitating Injury,19:00,2,1,30,0,Not Worn,19,0,1,0
0,Possible Injury,14:19,3,1,45,0,Not Worn,14,19,1,0
0,Non-Incapacitating Injury,12:19,5,1,30,0,Unknown If Worn,12,19,1,0
0,Possible Injury,20:35,4,1,30,0,Not Worn,20,35,1,0
0,Incapacitating Injury,19:29,5,1,45,0,"Worn, Damaged",19,29,1,1
0,Non-Incapacitating Injury,1:34,2,1,35,0,Not Worn,1,34,1,0
0,Non-Incapacitating Injury,1:34,2,1,35,0,Not Worn,1,34,1,0
0,Non-Incapacitating Injury,1:34,2,1,35,0,Not Worn,1,34,1,0
0,Possible Injury,21:22,2,1,15,0,Not Worn,21,22,1,0
0,Possible Injury,20:49,1,1,35,0,Not Worn,20,49,1,0
0,Non-Incapacitating Injury,14:17,1,1,15,0,Not Worn,14,17,1,0
0,Non-Incapacitating Injury,7:52,5,1,45,0,"Worn, Unk Damage",7,52,1,1
1,Non-Incapacitating Injury,8:21,5,1,20,0,Not Worn,8,21,1,0
0,Possible Injury,12:37,5,1,15,0,Not Worn,12,37,1,0
0,Possible Injury,7:38,6,1,35,0,"Worn, Unk Damage",7,38,1,1
0,Non-Incapacitating Injury,20:56,6,1,35,0,Unknown If Worn,20,56,1,0
0,Non-Incapacitating Injury,17:22,6,1,35,0,Not Worn,17,22,1,0
0,Non-Incapacitating Injury,15:42,2,3,15,0,Not Worn,15,42,1,0
0,Non-Incapacitating Injury,13:30,2,2,15,0,"Worn, Not Damaged",13,30,1,1
0,Non-Incapacitating Injury,23:49,3,3,55,0,Not Worn,23,49,1,0
0,Not Injured,12:50,1,2,15,0,Not Worn,12,50,0,0
0,Incapacitating Injury,23:30,6,1,15,0,Not Worn,23,30,1,0
0,Non-Incapacitating Injury,2:16,0,1,35,0,Not Worn,2,16,1,0
0,Incapacitating Injury,21:01,2,1,40,0,Not Worn,21,1,1,0
0,Non-Incapacitating Injury,19:01,2,1,30,0,Not Worn,19,1,1,0
0,Non-Incapacitating Injury,22:03,2,3,15,0,Not Worn,22,3,1,0
0,Non-Incapacitating Injury,16:21,2,1,30,0,"Worn, Unk Damage",16,21,1,1
0,Non-Incapacitating Injury,11:30,5,1,25,0,Unknown If Worn,11,30,1,0
0,Non-Incapacitating Injury,13:55,6,1,50,0,Not Worn,13,55,1,0
0,Non-Incapacitating Injury,21:26,6,1,35,0,Not Worn,21,26,1,0
0,Non-Incapacitating Injury,10:37,4,1,35,0,Not Worn,10,37,1,0
0,Non-Incapacitating Injury,15:09,0,1,30,0,Not Worn,15,9,1,0
0,Non-Incapacitating Injury,22:00,0,1,30,0,Not Worn,22,0,1,0
0,Non-Incapacitating Injury,9:00,0,1,35,0,"Worn, Damaged",9,0,1,1
0,Non-Incapacitating Injury,7:02,2,1,30,0,"Worn, Not Damaged",7,2,1,1
0,Not Injured,12:23,2,1,35,0,"Worn, Not Damaged",12,23,0,1
0,Not Injured,10:00,1,1,30,0,Unknown If Worn,10,0,0,0
0,Non-Incapacitating Injury,7:08,5,1,40,0,Not Worn,7,8,1,0
0,Non-Incapacitating Injury,8:06,5,1,35,0,Not Worn,8,6,1,0
0,Non-Incapacitating Injury,22:17,5,1,35,0,Not Worn,22,17,1,0
0,Non-Incapacitating Injury,17:31,5,1,30,0,Not Worn,17,31,1,0
0,Possible Injury,20:25,6,1,30,0,Not Worn,20,25,1,0
0,Possible Injury,8:00,4,1,30,0,Not Worn,8,0,1,0
0,Not Injured,22:38,0,1,20,0,"Worn, Not Damaged",22,38,0,1
0,Non-Incapacitating Injury,17:49,0,1,30,0,Not Worn,17,49,1,0
0,Non-Incapacitating Injury,14:05,0,1,30,0,Unknown If Worn,14,5,1,0
0,Possible Injury,11:50,0,1,40,0,Not Worn,11,50,1,0
0,Non-Incapacitating Injury,11:08,2,1,35,0,Not Worn,11,8,1,0
0,Non-Incapacitating Injury,17:28,1,1,35,0,"Worn, Not Damaged",17,28,1,1
0,Non-Incapacitating Injury,9:38,1,1,30,0,"Worn, Not Damaged",9,38,1,1
0,Non-Incapacitating Injury,18:28,5,1,35,0,"Worn, Damaged",18,28,1,1
0,Non-Incapacitating Injury,20:42,4,1,30,0,Not Worn,20,42,1,0
0,Non-Incapacitating Injury,19:40,0,1,30,0,Not Worn,19,40,1,0
0,Non-Incapacitating Injury,19:28,0,1,30,0,Not Worn,19,28,1,0
0,Non-Incapacitating Injury,21:42,0,1,40,0,Not Worn,21,42,1,0
0,Non-Incapacitating Injury,9:45,2,1,15,0,"Worn, Not Damaged",9,45,1,1
0,Non-Incapacitating Injury,20:29,2,1,15,0,Not Worn,20,29,1,0
0,Non-Incapacitating Injury,11:53,3,2,50,0,Not Worn,11,53,1,0
0,Incapacitating Injury,9:53,3,1,60,0,"Worn, Unk Damage",9,53,1,1
0,Non-Incapacitating Injury,20:56,1,1,35,0,Unknown If Worn,20,56,1,0
0,Possible Injury,22:52,1,3,30,0,Not Worn,22,52,1,0
0,Non-Incapacitating Injury,21:18,5,1,35,0,"Worn, Damaged",21,18,1,1
0,Non-Incapacitating Injury,12:34,6,1,50,0,Not Worn,12,34,1,0
0,Incapacitating Injury,20:25,4,1,35,6,"Worn, Not Damaged",20,25,1,1
0,Non-Incapacitating Injury,8:23,0,1,45,0,Not Worn,8,23,1,0
0,Non-Incapacitating Injury,18:08,2,1,35,0,Not Worn,18,8,1,0
0,Non-Incapacitating Injury,18:49,3,1,30,0,Not Worn,18,49,1,0
0,Possible Injury,23:09,3,1,35,0,"Worn, Unk Damage",23,9,1,1
0,Possible Injury,13:49,0,1,30,0,Not Worn,13,49,1,0
0,Not Injured,2:22,3,1,15,0,Unknown If Worn,2,22,0,0
0,Non-Incapacitating Injury,17:09,5,1,15,0,Not Worn,17,9,1,0
0,Non-Incapacitating Injury,5:24,5,1,35,0,Not Worn,5,24,1,0
0,Possible Injury,23:03,5,1,15,0,Not Worn,23,3,1,0
0,Non-Incapacitating Injury,17:49,6,1,40,0,Not Worn,17,49,1,0
0,Non-Incapacitating Injury,19:16,4,1,30,0,Not Worn,19,16,1,0
0,Incapacitating Injury,2:37,4,1,45,0,Not Worn,2,37,1,0
0,Non-Incapacitating Injury,8:18,0,1,30,0,"Worn, Unk Damage",8,18,1,1
0,Non-Incapacitating Injury,11:00,0,1,35,0,"Worn, Not Damaged",11,0,1,1
0,Possible Injury,12:45,2,1,15,0,"Worn, Not Damaged",12,45,1,1
0,Non-Incapacitating Injury,13:31,2,1,35,0,Unknown If Worn,13,31,1,0
0,Incapacitating Injury,18:24,1,1,35,0,"Worn, Damaged",18,24,1,1
0,Incapacitating Injury,18:25,5,2,40,0,Unknown If Worn,18,25,1,0
0,Possible Injury,16:45,5,1,35,0,Not Worn,16,45,1,0
0,Incapacitating Injury,18:12,5,1,40,0,Not Worn,18,12,1,0
0,Possible Injury,10:00,6,2,15,0,Not Worn,10,0,1,0
0,Non-Incapacitating Injury,7:58,6,1,30,0,Not Worn,7,58,1,0
0,Incapacitating Injury,6:54,6,1,30,0,Unknown If Worn,6,54,1,0
0,Non-Incapacitating Injury,20:38,4,1,15,0,"Worn, Not Damaged",20,38,1,1
0,Non-Incapacitating Injury,22:17,4,1,40,0,Not Worn,22,17,1,0
0,Non-Incapacitating Injury,15:05,4,1,35,0,"Worn, Not Damaged",15,5,1,1
0,Non-Incapacitating Injury,8:29,0,1,60,0,Not Worn,8,29,1,0
0,Non-Incapacitating Injury,17:15,0,1,15,0,Unknown If Worn,17,15,1,0
0,Non-Incapacitating Injury,16:24,3,1,30,0,Not Worn,16,24,1,0
0,Possible Injury,8:40,1,1,15,0,Not Worn,8,40,1,0
0,Possible Injury,17:17,1,1,30,0,Not Worn,17,17,1,0
0,Non-Incapacitating Injury,12:08,5,1,35,0,Not Worn,12,8,1,0
0,Non-Incapacitating Injury,13:29,4,3,55,0,Not Worn,13,29,1,0
0,Possible Injury,12:00,4,1,35,0,Not Worn,12,0,1,0
0,Possible Injury,17:56,0,1,35,0,Not Worn,17,56,1,0
0,Possible Injury,22:50,1,1,30,0,Not Worn,22,50,1,0
0,Non-Incapacitating Injury,17:35,1,1,35,0,Not Worn,17,35,1,0
0,Possible Injury,18:28,4,1,30,0,Not Worn,18,28,1,0
0,Non-Incapacitating Injury,17:13,4,2,15,0,Not Worn,17,13,1,0
0,Non-Incapacitating Injury,21:51,4,1,30,0,Not Worn,21,51,1,0
0,Non-Incapacitating Injury,21:47,4,1,35,0,Unknown If Worn,21,47,1,0
0,Non-Incapacitating Injury,15:53,0,1,30,0,Not Worn,15,53,1,0
0,Non-Incapacitating Injury,15:21,1,1,35,0,Not Worn,15,21,1,0
0,Non-Incapacitating Injury,9:38,5,2,15,0,Not Worn,9,38,1,0
0,Possible Injury,11:00,6,1,35,5,Not Worn,11,0,1,0
0,Non-Incapacitating Injury,15:52,1,1,30,0,Not Worn,15,52,1,0
0,Non-Incapacitating Injury,18:14,1,1,15,0,"Worn, Damaged",18,14,1,1
0,Non-Incapacitating Injury,18:22,6,1,35,0,Not Worn,18,22,1,0
0,Non-Incapacitating Injury,17:58,6,1,35,0,"Worn, Not Damaged",17,58,1,1
0,Not Injured,18:34,0,1,45,0,"Worn, Unk Damage",18,34,0,1
0,Possible Injury,12:03,2,1,45,6,Not Worn,12,3,1,0
0,Non-Incapacitating Injury,17:58,1,1,40,0,Unknown If Worn,17,58,1,0
0,Possible Injury,7:33,5,1,40,0,"Worn, Not Damaged",7,33,1,1
0,Incapacitating Injury,8:11,5,1,15,0,Not Worn,8,11,1,0
0,Non-Incapacitating Injury,17:14,5,2,15,0,Not Worn,17,14,1,0
0,Non-Incapacitating Injury,22:52,6,1,30,0,Not Worn,22,52,1,0
0,Possible Injury,20:22,6,1,35,0,"Worn, Not Damaged",20,22,1,1
0,Possible Injury,18:24,6,1,30,0,"Worn, Unk Damage",18,24,1,1
0,Possible Injury,8:10,6,1,15,0,Unknown If Worn,8,10,1,0
0,Non-Incapacitating Injury,3:45,4,1,35,0,Not Worn,3,45,1,0
0,Not Injured,3:47,3,1,35,6,Unknown If Worn,3,47,0,0
0,Non-Incapacitating Injury,16:00,4,1,15,0,"Worn, Not Damaged",16,0,1,1
0,Non-Incapacitating Injury,17:57,1,1,15,0,"Worn, Not Damaged",17,57,1,1
0,Not Injured,18:22,1,3,35,0,"Worn, Not Damaged",18,22,0,1
0,Non-Incapacitating Injury,15:06,6,1,35,0,Not Worn,15,6,1,0
0,Non-Incapacitating Injury,7:21,4,1,30,6,"Worn, Unk Damage",7,21,1,1
0,Non-Incapacitating Injury,19:50,0,1,15,0,Not Worn,19,50,1,0
0,Possible Injury,23:15,6,1,35,6,Unknown If Worn,23,15,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Not Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Incapacitating Injury,18:30,6,1,30,6,Unknown If Worn,18,30,1,0
0,Non-Incapacitating Injury,23:32,4,3,40,0,"Worn, Not Damaged",23,32,1,1
0,Not Injured,18:32,4,2,35,0,Not Worn,18,32,0,0
0,Non-Incapacitating Injury,15:47,0,1,30,0,"Worn, Damaged",15,47,1,1
0,Possible Injury,13:51,2,1,40,0,Not Worn,13,51,1,0
0,Non-Incapacitating Injury,15:11,3,1,30,0,"Worn, Not Damaged",15,11,1,1
0,Non-Incapacitating Injury,14:57,1,1,35,0,Not Worn,14,57,1,0
0,Non-Incapacitating Injury,18:22,6,1,30,0,"Worn, Unk Damage",18,22,1,1
0,Non-Incapacitating Injury,8:08,6,1,30,0,"Worn, Damaged",8,8,1,1
0,Non-Incapacitating Injury,17:49,0,1,30,6,Not Worn,17,49,1,0
0,Non-Incapacitating Injury,13:49,2,1,15,0,Not Worn,13,49,1,0
0,Non-Incapacitating Injury,14:59,3,1,35,0,Not Worn,14,59,1,0
0,Possible Injury,15:40,1,1,15,6,"Worn, Unk Damage",15,40,1,1
0,Non-Incapacitating Injury,17:28,5,1,15,0,Unknown If Worn,17,28,1,0
0,Non-Incapacitating Injury,17:17,6,1,40,0,Not Worn,17,17,1,0
0,Not Injured,14:19,4,1,35,0,Not Worn,14,19,0,0
0,Not Injured,15:51,0,1,30,0,Not Worn,15,51,0,0
0,Non-Incapacitating Injury,16:50,5,1,40,0,"Worn, Damaged",16,50,1,1
0,Non-Incapacitating Injury,16:47,5,1,30,0,Not Worn,16,47,1,0
0,Non-Incapacitating Injury,16:44,6,1,30,0,Not Worn,16,44,1,0
0,Possible Injury,11:00,6,1,35,0,"Worn, Not Damaged",11,0,1,1
0,Not Injured,10:28,4,3,40,0,Not Worn,10,28,0,0
0,Not Injured,10:28,4,3,40,0,Not Worn,10,28,0,0
0,Non-Incapacitating Injury,23:58,0,1,15,0,Not Worn,23,58,1,0
0,Non-Incapacitating Injury,9:35,3,1,65,0,"Worn, Damaged",9,35,1,1
0,Non-Incapacitating Injury,16:51,3,1,35,0,Not Worn,16,51,1,0
0,Killed,22:26,1,3,50,0,Not Worn,22,26,1,0
0,Non-Incapacitating Injury,12:35,6,1,35,0,"Worn, Not Damaged",12,35,1,1
0,Non-Incapacitating Injury,18:18,0,1,15,0,Unknown If Worn,18,18,1,0
0,Non-Incapacitating Injury,8:25,4,1,40,0,"Worn, Not Damaged",8,25,1,1
0,Non-Incapacitating Injury,17:07,0,1,30,0,Not Worn,17,7,1,0
0,Incapacitating Injury,16:49,0,1,15,0,Not Worn,16,49,1,0
0,Possible Injury,14:18,2,1,35,0,Not Worn,14,18,1,0
0,Non-Incapacitating Injury,16:17,2,1,30,0,Not Worn,16,17,1,0
0,Non-Incapacitating Injury,15:15,5,1,30,0,Not Worn,15,15,1,0
0,Incapacitating Injury,11:28,5,1,45,0,Unknown If Worn,11,28,1,0
0,Non-Incapacitating Injury,15:42,5,1,15,0,Not Worn,15,42,1,0
0,Non-Incapacitating Injury,21:13,4,3,50,0,"Worn, Not Damaged",21,13,1,1
0,Possible Injury,16:49,0,1,30,0,"Worn, Damaged",16,49,1,1
0,Non-Incapacitating Injury,13:02,1,1,35,0,Not Worn,13,2,1,0
0,Non-Incapacitating Injury,15:21,5,1,30,0,"Worn, Not Damaged",15,21,1,1
0,Non-Incapacitating Injury,9:17,6,1,30,0,"Worn, Not Damaged",9,17,1,1
0,Non-Incapacitating Injury,16:00,4,1,15,0,"Worn, Not Damaged",16,0,1,1
0,Possible Injury,13:22,0,2,15,0,Not Worn,13,22,1,0
0,Non-Incapacitating Injury,13:30,3,1,60,0,"Worn, Not Damaged",13,30,1,1
0,Non-Incapacitating Injury,19:06,1,1,15,0,Not Worn,19,6,1,0
0,Possible Injury,21:32,5,1,40,0,Not Worn,21,32,1,0
1,Non-Incapacitating Injury,8:06,5,2,15,0,Not Worn,8,6,1,0
0,Possible Injury,17:32,6,1,30,0,Not Worn,17,32,1,0
0,Possible Injury,19:39,6,1,35,0,Not Worn,19,39,1,0
0,Possible Injury,2:17,6,1,15,6,Not Worn,2,17,1,0
